tank,date,rf,group,period
T065,2023-06-18,0.92,control,after
T065,2023-06-19,0.92,control,after
T065,2023-06-20,0.92,control,after
T065,2023-06-21,0.92,control,after
T065,2023-06-22,0.92,control,after
T065,2023-06-23,0.92,control,after
T065,2023-06-24,0.92,control,after
T065,2023-06-25,0.92,control,after
T065,2023-06-26,0.92,control,after
T065,2023-06-27,0.92,control,after
T065,2023-06-28,0.92,control,after
T065,2023-06-29,0.92,control,after
T065,2023-06-30,0.92,control,after
T066,2023-05-02,0.93,control,before
T066,2023-05-03,0.93,control,before
T066,2023-05-04,0.93,control,before
T066,2023-05-05,0.93,control,before
T066,2023-05-06,0.93,control,before
T066,2023-05-07,0.93,control,before
T066,2023-05-08,0.93,control,before
T066,2023-05-09,0.93,control,before
T066,2023-05-10,0.93,control,before
T066,2023-05-11,0.93,control,before
T066,2023-05-12,0.93,control,before
T066,2023-05-13,0.93,control,before
T066,2023-05-14,0.93,control,before
T066,2023-05-15,0.93,control,before
T066,2023-05-16,0.93,control,before
T066,2023-05-17,0.93,control,before
T066,2023-05-18,0.93,control,before
T066,2023-05-19,0.93,control,before
T066,2023-05-20,0.93,control,before
T066,2023-05-21,0.93,control,before
T066,2023-05-22,0.93,control,before
T066,2023-05-23,0.93,control,before
T066,2023-05-24,0.93,control,before
T066,2023-05-25,0.93,control,before
T066,2023-05-26,0.93,control,before
T066,2023-05-27,0.93,control,before
T066,2023-05-28,0.93,control,before
T066,2023-05-29,0.93,control,before
T066,2023-05-30,0.93,control,before
T066,2023-05-31,0.93,control,before
T066,2023-06-01,0.92,control,after
T066,2023-06-02,0.92,control,after
T066,2023-06-03,0.92,control,after
T066,2023-06-04,0.92,control,after
T066,2023-06-05,0.92,control,after
T066,2023-06-06,0.92,control,after
T066,2023-06-07,0.92,control,after
T066,2023-06-08,0.92,control,after
T066,2023-06-09,0.92,control,after
T066,2023-06-10,0.92,control,after
T066,2023-06-11,0.92,control,after
T066,2023-06-12,0.92,control,after
T066,2023-06-13,0.92,control,after
T066,2023-06-14,0.92,control,after
T066,2023-06-15,0.92,control,after
T066,2023-06-16,0.92,control,after
T066,2023-06-17,0.92,control,after
T066,2023-06-18,0.92,control,after
T066,2023-06-19,0.92,control,after
T066,2023-06-20,0.92,control,after
T066,2023-06-21,0.92,control,after
T066,2023-06-22,0.92,control,after
T066,2023-06-23,0.92,control,after
T066,2023-06-24,0.92,control,after
T066,2023-06-25,0.92,control,after
T066,2023-06-26,0.92,control,after
T066,2023-06-27,0.92,control,after
T066,2023-06-28,0.92,control,after
T066,2023-06-29,0.92,control,after
T066,2023-06-30,0.92,control,after
T067,2023-05-02,0.93,control,before
T067,2023-05-03,0.93,control,before
T067,2023-05-04,0.93,control,before
T067,2023-05-05,0.93,control,before
T067,2023-05-06,0.93,control,before
T067,2023-05-07,0.93,control,before
T067,2023-05-08,0.93,control,before
T067,2023-05-09,0.93,control,before
T067,2023-05-10,0.93,control,before
T067,2023-05-11,0.93,control,before
T067,2023-05-12,0.93,control,before
T067,2023-05-13,0.93,control,before
T067,2023-05-14,0.93,control,before
T067,2023-05-15,0.93,control,before
T067,2023-05-16,0.93,control,before
T067,2023-05-17,0.93,control,before
T067,2023-05-18,0.93,control,before
T067,2023-05-19,0.93,control,before
T067,2023-05-20,0.93,control,before
T067,2023-05-21,0.93,control,before
T067,2023-05-22,0.93,control,before
T067,2023-05-23,0.93,control,before
T067,2023-05-24,0.93,control,before
T067,2023-05-25,0.93,control,before
T067,2023-05-26,0.93,control,before
T067,2023-05-27,0.93,control,before
T067,2023-05-28,0.93,control,before
T067,2023-05-29,0.93,control,before
T067,2023-05-30,0.93,control,before
T067,2023-05-31,0.93,control,before
T067,2023-06-01,0.92,control,after
T067,2023-06-02,0.92,control,after
T067,2023-06-03,0.92,control,after
T067,2023-06-04,0.92,control,after
T067,2023-06-05,0.92,control,after
T067,2023-06-06,0.92,control,after
T067,2023-06-07,0.92,control,after
T067,2023-06-08,0.92,control,after
T067,2023-06-09,0.92,control,after
T067,2023-06-10,0.92,control,after
T067,2023-06-11,0.92,control,after
T067,2023-06-12,0.92,control,after
T067,2023-06-13,0.92,control,after
T067,2023-06-14,0.92,control,after
T067,2023-06-15,0.92,control,after
T067,2023-06-16,0.92,control,after
T067,2023-06-17,0.92,control,after
T067,2023-06-18,0.92,control,after
T067,2023-06-19,0.92,control,after
T067,2023-06-20,0.92,control,after
T067,2023-06-21,0.92,control,after
T067,2023-06-22,0.92,control,after
T067,2023-06-23,0.92,control,after
T067,2023-06-24,0.92,control,after
T067,2023-06-25,0.92,control,after
T067,2023-06-26,0.92,control,after
T067,2023-06-27,0.92,control,after
T067,2023-06-28,0.92,control,after
T067,2023-06-29,0.92,control,after
T067,2023-06-30,0.92,control,after
T068,2023-05-02,0.93,control,before
T068,2023-05-03,0.93,control,before
T068,2023-05-04,0.93,control,before
T068,2023-05-05,0.93,control,before
T068,2023-05-06,0.93,control,before
T068,2023-05-07,0.93,control,before
T068,2023-05-08,0.93,control,before
T068,2023-05-09,0.93,control,before
T068,2023-05-10,0.93,control,before
T068,2023-05-11,0.93,control,before
T068,2023-05-12,0.93,control,before
T068,2023-05-13,0.93,control,before
T068,2023-05-14,0.93,control,before
T068,2023-05-15,0.93,control,before
T068,2023-05-16,0.93,control,before
T068,2023-05-17,0.93,control,before
T068,2023-05-18,0.93,control,before
T068,2023-05-19,0.93,control,before
T068,2023-05-20,0.93,control,before
T068,2023-05-21,0.93,control,before
T068,2023-05-22,0.93,control,before
T068,2023-05-23,0.93,control,before
T068,2023-05-24,0.93,control,before
T068,2023-05-25,0.93,control,before
T068,2023-05-26,0.93,control,before
T068,2023-05-27,0.93,control,before
T068,2023-05-28,0.93,control,before
T068,2023-05-29,0.93,control,before
T068,2023-05-30,0.93,control,before
T068,2023-05-31,0.93,control,before
T068,2023-06-01,0.92,control,after
T068,2023-06-02,0.92,control,after
T068,2023-06-03,0.92,control,after
T068,2023-06-04,0.92,control,after
T068,2023-06-05,0.92,control,after
T068,2023-06-06,0.92,control,after
T068,2023-06-07,0.92,control,after
T068,2023-06-08,0.92,control,after
T068,2023-06-09,0.92,control,after
T068,2023-06-10,0.92,control,after
T068,2023-06-11,0.92,control,after
T068,2023-06-12,0.92,control,after
T068,2023-06-13,0.92,control,after
T068,2023-06-14,0.92,control,after
T068,2023-06-15,0.92,control,after
T068,2023-06-16,0.92,control,after
T068,2023-06-17,0.92,control,after
T068,2023-06-18,0.92,control,after
T068,2023-06-19,0.92,control,after
T068,2023-06-20,0.92,control,after
T068,2023-06-21,0.92,control,after
T068,2023-06-22,0.92,control,after
T068,2023-06-23,0.92,control,after
T068,2023-06-24,0.92,control,after
T068,2023-06-25,0.92,control,after
T068,2023-06-26,0.92,control,after
T068,2023-06-27,0.92,control,after
T068,2023-06-28,0.92,control,after
T068,2023-06-29,0.92,control,after
T068,2023-06-30,0.92,control,after
T069,2023-05-02,0.93,control,before
T069,2023-05-03,0.93,control,before
T069,2023-05-04,0.93,control,before
T069,2023-05-05,0.93,control,before
T069,2023-05-06,0.93,control,before
T069,2023-05-07,0.93,control,before
T069,2023-05-08,0.93,control,before
T069,2023-05-09,0.93,control,before
T069,2023-05-10,0.93,control,before
T069,2023-05-11,0.93,control,before
T069,2023-05-12,0.93,control,before
T069,2023-05-13,0.93,control,before
T069,2023-05-14,0.93,control,before
T069,2023-05-15,0.93,control,before
T069,2023-05-16,0.93,control,before
T069,2023-05-17,0.93,control,before
T069,2023-05-18,0.93,control,before
T069,2023-05-19,0.93,control,before
T069,2023-05-20,0.93,control,before
T069,2023-05-21,0.93,control,before
T069,2023-05-22,0.93,control,before
T069,2023-05-23,0.93,control,before
T069,2023-05-24,0.93,control,before
T069,2023-05-25,0.93,control,before
T069,2023-05-26,0.93,control,before
T069,2023-05-27,0.93,control,before
T069,2023-05-28,0.93,control,before
T069,2023-05-29,0.93,control,before
T069,2023-05-30,0.93,control,before
T069,2023-05-31,0.93,control,before
T069,2023-06-01,0.92,control,after
T069,2023-06-02,0.92,control,after
T069,2023-06-03,0.92,control,after
T069,2023-06-04,0.92,control,after
T069,2023-06-05,0.92,control,after
T069,2023-06-06,0.92,control,after
T069,2023-06-07,0.92,control,after
T069,2023-06-08,0.92,control,after
T069,2023-06-09,0.92,control,after
T069,2023-06-10,0.92,control,after
T069,2023-06-11,0.92,control,after
T069,2023-06-12,0.92,control,after
T069,2023-06-13,0.92,control,after
T069,2023-06-14,0.92,control,after
T069,2023-06-15,0.92,control,after
T069,2023-06-16,0.92,control,after
T069,2023-06-17,0.92,control,after
T069,2023-06-18,0.92,control,after
T069,2023-06-19,0.92,control,after
T069,2023-06-20,0.92,control,after
T069,2023-06-21,0.92,control,after
T069,2023-06-22,0.92,control,after
T069,2023-06-23,0.92,control,after
T069,2023-06-24,0.92,control,after
T069,2023-06-25,0.92,control,after
T069,2023-06-26,0.92,control,after
T069,2023-06-27,0.92,control,after
T069,2023-06-28,0.92,control,after
T069,2023-06-29,0.92,control,after
T069,2023-06-30,0.92,control,after
T070,2023-05-02,0.93,control,before
T070,2023-05-03,0.93,control,before
T070,2023-05-04,0.93,control,before
T070,2023-05-05,0.93,control,before
T070,2023-05-06,0.93,control,before
T070,2023-05-07,0.93,control,before
T070,2023-05-08,0.93,control,before
T070,2023-05-09,0.93,control,before
T070,2023-05-10,0.93,control,before
T070,2023-05-11,0.93,control,before
T070,2023-05-12,0.93,control,before
T070,2023-05-13,0.93,control,before
T070,2023-05-14,0.93,control,before
T070,2023-05-15,0.93,control,before
T070,2023-05-16,0.93,control,before
T070,2023-05-17,0.93,control,before
T070,2023-05-18,0.93,control,before
T070,2023-05-19,0.93,control,before
T070,2023-05-20,0.93,control,before
T070,2023-05-21,0.93,control,before
T070,2023-05-22,0.93,control,before
T070,2023-05-23,0.93,control,before
T070,2023-05-24,0.93,control,before
T070,2023-05-25,0.93,control,before
T070,2023-05-26,0.93,control,before
T070,2023-05-27,0.93,control,before
T070,2023-05-28,0.93,control,before
T070,2023-05-29,0.93,control,before
T070,2023-05-30,0.93,control,before
T070,2023-05-31,0.93,control,before
T070,2023-06-01,0.92,control,after
T070,2023-06-02,0.92,control,after
T070,2023-06-03,0.92,control,after
T070,2023-06-04,0.92,control,after
T070,2023-06-05,0.92,control,after
T070,2023-06-06,0.92,control,after
T070,2023-06-07,0.92,control,after
T070,2023-06-08,0.92,control,after
T070,2023-06-09,0.92,control,after
T070,2023-06-10,0.92,control,after
T070,2023-06-11,0.92,control,after
T070,2023-06-12,0.92,control,after
T070,2023-06-13,0.92,control,after
T070,2023-06-14,0.92,control,after
T070,2023-06-15,0.92,control,after
T070,2023-06-16,0.92,control,after
T070,2023-06-17,0.92,control,after
T070,2023-06-18,0.92,control,after
T070,2023-06-19,0.92,control,after
T070,2023-06-20,0.92,control,after
T070,2023-06-21,0.92,control,after
T070,2023-06-22,0.92,control,after
T070,2023-06-23,0.92,control,after
T070,2023-06-24,0.92,control,after
T070,2023-06-25,0.92,control,after
T070,2023-06-26,0.92,control,after
T070,2023-06-27,0.92,control,after
T070,2023-06-28,0.92,control,after
T070,2023-06-29,0.92,control,after
T070,2023-06-30,0.92,control,after
T071,2023-05-02,0.93,control,before
T071,2023-05-03,0.93,control,before
T071,2023-05-04,0.93,control,before
T071,2023-05-05,0.93,control,before
T071,2023-05-06,0.93,control,before
T071,2023-05-07,0.93,control,before
T071,2023-05-08,0.93,control,before
T071,2023-05-09,0.93,control,before
T071,2023-05-10,0.93,control,before
T071,2023-05-11,0.93,control,before
T071,2023-05-12,0.93,control,before
T071,2023-05-13,0.93,control,before
T071,2023-05-14,0.93,control,before
T071,2023-05-15,0.93,control,before
T071,2023-05-16,0.93,control,before
T071,2023-05-17,0.93,control,before
T071,2023-05-18,0.93,control,before
T071,2023-05-19,0.93,control,before
T071,2023-05-20,0.93,control,before
T071,2023-05-21,0.93,control,before
T071,2023-05-22,0.93,control,before
T071,2023-05-23,0.93,control,before
T071,2023-05-24,0.93,control,before
T071,2023-05-25,0.93,control,before
T071,2023-05-26,0.93,control,before
T071,2023-05-27,0.93,control,before
T071,2023-05-28,0.93,control,before
T071,2023-05-29,0.93,control,before
T071,2023-05-30,0.93,control,before
T071,2023-05-31,0.93,control,before
T071,2023-06-01,0.92,control,after
T071,2023-06-02,0.92,control,after
T071,2023-06-03,0.92,control,after
T071,2023-06-04,0.92,control,after
T071,2023-06-05,0.92,control,after
T071,2023-06-06,0.92,control,after
T071,2023-06-07,0.92,control,after
T071,2023-06-08,0.92,control,after
T071,2023-06-09,0.92,control,after
T071,2023-06-10,0.92,control,after
T071,2023-06-11,0.92,control,after
T071,2023-06-12,0.92,control,after
T071,2023-06-13,0.92,control,after
T071,2023-06-14,0.92,control,after
T071,2023-06-15,0.92,control,after
T071,2023-06-16,0.92,control,after
T071,2023-06-17,0.92,control,after
T071,2023-06-18,0.92,control,after
T071,2023-06-19,0.92,control,after
T071,2023-06-20,0.92,control,after
T071,2023-06-21,0.92,control,after
T071,2023-06-22,0.92,control,after
T071,2023-06-23,0.92,control,after
T071,2023-06-24,0.92,control,after
T071,2023-06-25,0.92,control,after
T071,2023-06-26,0.92,control,after
T071,2023-06-27,0.92,control,after
T071,2023-06-28,0.92,control,after
T071,2023-06-29,0.92,control,after
T071,2023-06-30,0.92,control,after
T072,2023-05-02,0.93,control,before
T072,2023-05-03,0.93,control,before
T072,2023-05-04,0.93,control,before
T072,2023-05-05,0.93,control,before
T072,2023-05-06,0.93,control,before
T072,2023-05-07,0.93,control,before
T072,2023-05-08,0.93,control,before
T072,2023-05-09,0.93,control,before
T072,2023-05-10,0.93,control,before
T072,2023-05-11,0.93,control,before
T072,2023-05-12,0.93,control,before
T072,2023-05-13,0.93,control,before
T072,2023-05-14,0.93,control,before
T072,2023-05-15,0.93,control,before
T072,2023-05-16,0.93,control,before
T072,2023-05-17,0.93,control,before
T072,2023-05-18,0.93,control,before
T072,2023-05-19,0.93,control,before
T072,2023-05-20,0.93,control,before
T072,2023-05-21,0.93,control,before
T072,2023-05-22,0.93,control,before
T072,2023-05-23,0.93,control,before
T072,2023-05-24,0.93,control,before
T072,2023-05-25,0.93,control,before
T072,2023-05-26,0.93,control,before
T072,2023-05-27,0.93,control,before
T072,2023-05-28,0.93,control,before
T072,2023-05-29,0.93,control,before
T072,2023-05-30,0.93,control,before
T072,2023-05-31,0.93,control,before
T072,2023-06-01,0.92,control,after
T072,2023-06-02,0.92,control,after
T072,2023-06-03,0.92,control,after
T072,2023-06-04,0.92,control,after
T072,2023-06-05,0.92,control,after
T072,2023-06-06,0.92,control,after
T072,2023-06-07,0.92,control,after
T072,2023-06-08,0.92,control,after
T072,2023-06-09,0.92,control,after
T072,2023-06-10,0.92,control,after
T072,2023-06-11,0.92,control,after
T072,2023-06-12,0.92,control,after
T072,2023-06-13,0.92,control,after
T072,2023-06-14,0.92,control,after
T072,2023-06-15,0.92,control,after
T072,2023-06-16,0.92,control,after
T072,2023-06-17,0.92,control,after
T072,2023-06-18,0.92,control,after
T072,2023-06-19,0.92,control,after
T072,2023-06-20,0.92,control,after
T072,2023-06-21,0.92,control,after
T072,2023-06-22,0.92,control,after
T072,2023-06-23,0.92,control,after
T072,2023-06-24,0.92,control,after
T072,2023-06-25,0.92,control,after
T072,2023-06-26,0.92,control,after
T072,2023-06-27,0.92,control,after
T072,2023-06-28,0.92,control,after
T072,2023-06-29,0.92,control,after
T072,2023-06-30,0.92,control,after
T073,2023-05-02,0.93,control,before
T073,2023-05-03,0.93,control,before
T073,2023-05-04,0.93,control,before
T073,2023-05-05,0.93,control,before
T073,2023-05-06,0.93,control,before
T073,2023-05-07,0.93,control,before
T073,2023-05-08,0.93,control,before
T073,2023-05-09,0.93,control,before
T073,2023-05-10,0.93,control,before
T073,2023-05-11,0.93,control,before
T073,2023-05-12,0.93,control,before
T073,2023-05-13,0.93,control,before
T073,2023-05-14,0.93,control,before
T073,2023-05-15,0.93,control,before
T073,2023-05-16,0.93,control,before
T073,2023-05-17,0.93,control,before
T073,2023-05-18,0.93,control,before
T073,2023-05-19,0.93,control,before
T073,2023-05-20,0.93,control,before
T073,2023-05-21,0.93,control,before
T073,2023-05-22,0.93,control,before
T073,2023-05-23,0.93,control,before
T073,2023-05-24,0.93,control,before
T073,2023-05-25,0.93,control,before
T073,2023-05-26,0.93,control,before
T073,2023-05-27,0.93,control,before
T073,2023-05-28,0.93,control,before
T073,2023-05-29,0.93,control,before
T073,2023-05-30,0.93,control,before
T073,2023-05-31,0.93,control,before
T073,2023-06-01,0.92,control,after
T073,2023-06-02,0.92,control,after
T073,2023-06-03,0.92,control,after
T073,2023-06-04,0.92,control,after
T073,2023-06-05,0.92,control,after
T073,2023-06-06,0.92,control,after
T073,2023-06-07,0.92,control,after
T073,2023-06-08,0.92,control,after
T073,2023-06-09,0.92,control,after
T073,2023-06-10,0.92,control,after
T073,2023-06-11,0.92,control,after
T073,2023-06-12,0.92,control,after
T073,2023-06-13,0.92,control,after
T073,2023-06-14,0.92,control,after
T073,2023-06-15,0.92,control,after
T073,2023-06-16,0.92,control,after
T073,2023-06-17,0.92,control,after
T073,2023-06-18,0.92,control,after
T073,2023-06-19,0.92,control,after
T073,2023-06-20,0.92,control,after
T073,2023-06-21,0.92,control,after
T073,2023-06-22,0.92,control,after
T073,2023-06-23,0.92,control,after
T073,2023-06-24,0.92,control,after
T073,2023-06-25,0.92,control,after
T073,2023-06-26,0.92,control,after
T073,2023-06-27,0.92,control,after
T073,2023-06-28,0.92,control,after
T073,2023-06-29,0.92,control,after
T073,2023-06-30,0.92,control,after
T074,2023-05-02,0.93,control,before
T074,2023-05-03,0.93,control,before
T074,2023-05-04,0.93,control,before
T074,2023-05-05,0.93,control,before
T074,2023-05-06,0.93,control,before
T074,2023-05-07,0.93,control,before
T074,2023-05-08,0.93,control,before
T074,2023-05-09,0.93,control,before
T074,2023-05-10,0.93,control,before
T074,2023-05-11,0.93,control,before
T074,2023-05-12,0.93,control,before
T074,2023-05-13,0.93,control,before
T074,2023-05-14,0.93,control,before
T074,2023-05-15,0.93,control,before
T074,2023-05-16,0.93,control,before
T074,2023-05-17,0.93,control,before
T074,2023-05-18,0.93,control,before
T074,2023-05-19,0.93,control,before
T074,2023-05-20,0.93,control,before
T074,2023-05-21,0.93,control,before
T074,2023-05-22,0.93,control,before
T074,2023-05-23,0.93,control,before
T074,2023-05-24,0.93,control,before
T074,2023-05-25,0.93,control,before
T074,2023-05-26,0.93,control,before
T074,2023-05-27,0.93,control,before
T074,2023-05-28,0.93,control,before
T074,2023-05-29,0.93,control,before
T074,2023-05-30,0.93,control,before
T074,2023-05-31,0.93,control,before
T074,2023-06-01,0.92,control,after
T074,2023-06-02,0.92,control,after
T074,2023-06-03,0.92,control,after
T074,2023-06-04,0.92,control,after
T074,2023-06-05,0.92,control,after
T074,2023-06-06,0.92,control,after
T074,2023-06-07,0.92,control,after
T074,2023-06-08,0.92,control,after
T074,2023-06-09,0.92,control,after
T074,2023-06-10,0.92,control,after
T074,2023-06-11,0.92,control,after
T074,2023-06-12,0.92,control,after
T074,2023-06-13,0.92,control,after
T074,2023-06-14,0.92,control,after
T074,2023-06-15,0.92,control,after
T074,2023-06-16,0.92,control,after
T074,2023-06-17,0.92,control,after
T074,2023-06-18,0.92,control,after
T074,2023-06-19,0.92,control,after
T074,2023-06-20,0.92,control,after
T074,2023-06-21,0.92,control,after
T074,2023-06-22,0.92,control,after
T074,2023-06-23,0.92,control,after
T074,2023-06-24,0.92,control,after
T074,2023-06-25,0.92,control,after
T074,2023-06-26,0.92,control,after
T074,2023-06-27,0.92,control,after
T074,2023-06-28,0.92,control,after
T074,2023-06-29,0.92,control,after
T074,2023-06-30,0.92,control,after
T075,2023-05-02,0.93,control,before
T075,2023-05-03,0.93,control,before
T075,2023-05-04,0.93,control,before
T075,2023-05-05,0.93,control,before
T075,2023-05-06,0.93,control,before
T075,2023-05-07,0.93,control,before
T075,2023-05-08,0.93,control,before
T075,2023-05-09,0.93,control,before
T075,2023-05-10,0.93,control,before
T075,2023-05-11,0.93,control,before
T075,2023-05-12,0.93,control,before
T075,2023-05-13,0.93,control,before
T075,2023-05-14,0.93,control,before
T075,2023-05-15,0.93,control,before
T075,2023-05-16,0.93,control,before
T075,2023-05-17,0.93,control,before
T075,2023-05-18,0.93,control,before
T075,2023-05-19,0.93,control,before
T075,2023-05-20,0.93,control,before
T075,2023-05-21,0.93,control,before
T075,2023-05-22,0.93,control,before
T075,2023-05-23,0.93,control,before
T075,2023-05-24,0.93,control,before
T075,2023-05-25,0.93,control,before
T075,2023-05-26,0.93,control,before
T075,2023-05-27,0.93,control,before
T075,2023-05-28,0.93,control,before
T075,2023-05-29,0.93,control,before
T075,2023-05-30,0.93,control,before
T075,2023-05-31,0.93,control,before
T075,2023-06-01,0.92,control,after
T075,2023-06-02,0.92,control,after
T075,2023-06-03,0.92,control,after
T075,2023-06-04,0.92,control,after
T075,2023-06-05,0.92,control,after
T075,2023-06-06,0.92,control,after
T075,2023-06-07,0.92,control,after
T075,2023-06-08,0.92,control,after
T075,2023-06-09,0.92,control,after
T075,2023-06-10,0.92,control,after
T075,2023-06-11,0.92,control,after
T075,2023-06-12,0.92,control,after
T075,2023-06-13,0.92,control,after
T075,2023-06-14,0.92,control,after
T075,2023-06-15,0.92,control,after
T075,2023-06-16,0.92,control,after
T075,2023-06-17,0.92,control,after
T075,2023-06-18,0.92,control,after
T075,2023-06-19,0.92,control,after
T075,2023-06-20,0.92,control,after
T075,2023-06-21,0.92,control,after
T075,2023-06-22,0.92,control,after
T075,2023-06-23,0.92,control,after
T075,2023-06-24,0.92,control,after
T075,2023-06-25,0.92,control,after
T075,2023-06-26,0.92,control,after
T075,2023-06-27,0.92,control,after
T075,2023-06-28,0.92,control,after
T075,2023-06-29,0.92,control,after
T075,2023-06-30,0.92,control,after
T076,2023-05-02,0.93,control,before
T076,2023-05-03,0.93,control,before
T076,2023-05-04,0.93,control,before
T076,2023-05-05,0.93,control,before
T076,2023-05-06,0.93,control,before
T076,2023-05-07,0.93,control,before
T076,2023-05-08,0.93,control,before
T076,2023-05-09,0.93,control,before
T076,2023-05-10,0.93,control,before
T076,2023-05-11,0.93,control,before
T076,2023-05-12,0.93,control,before
T076,2023-05-13,0.93,control,before
T076,2023-05-14,0.93,control,before
T076,2023-05-15,0.93,control,before
T076,2023-05-16,0.93,control,before
T076,2023-05-17,0.93,control,before
T076,2023-05-18,0.93,control,before
T076,2023-05-19,0.93,control,before
T076,2023-05-20,0.93,control,before
T076,2023-05-21,0.93,control,before
T076,2023-05-22,0.93,control,before
T076,2023-05-23,0.93,control,before
T076,2023-05-24,0.93,control,before
T076,2023-05-25,0.93,control,before
T076,2023-05-26,0.93,control,before
T076,2023-05-27,0.93,control,before
T076,2023-05-28,0.93,control,before
T076,2023-05-29,0.93,control,before
T076,2023-05-30,0.93,control,before
T076,2023-05-31,0.93,control,before
T076,2023-06-01,0.92,control,after
T076,2023-06-02,0.92,control,after
T076,2023-06-03,0.92,control,after
T076,2023-06-04,0.92,control,after
T076,2023-06-05,0.92,control,after
T076,2023-06-06,0.92,control,after
T076,2023-06-07,0.92,control,after
T076,2023-06-08,0.92,control,after
T076,2023-06-09,0.92,control,after
T076,2023-06-10,0.92,control,after
T076,2023-06-11,0.92,control,after
T076,2023-06-12,0.92,control,after
T076,2023-06-13,0.92,control,after
T076,2023-06-14,0.92,control,after
T076,2023-06-15,0.92,control,after
T076,2023-06-16,0.92,control,after
T076,2023-06-17,0.92,control,after
T076,2023-06-18,0.92,control,after
T076,2023-06-19,0.92,control,after
T076,2023-06-20,0.92,control,after
T076,2023-06-21,0.92,control,after
T076,2023-06-22,0.92,control,after
T076,2023-06-23,0.92,control,after
T076,2023-06-24,0.92,control,after
T076,2023-06-25,0.92,control,after
T076,2023-06-26,0.92,control,after
T076,2023-06-27,0.92,control,after
T076,2023-06-28,0.92,control,after
T076,2023-06-29,0.92,control,after
T076,2023-06-30,0.92,control,after
T077,2023-05-02,0.93,control,before
T077,2023-05-03,0.93,control,before
T077,2023-05-04,0.93,control,before
T077,2023-05-05,0.93,control,before
T077,2023-05-06,0.93,control,before
T077,2023-05-07,0.93,control,before
T077,2023-05-08,0.93,control,before
T077,2023-05-09,0.93,control,before
T077,2023-05-10,0.93,control,before
T077,2023-05-11,0.93,control,before
T077,2023-05-12,0.93,control,before
T077,2023-05-13,0.93,control,before
T077,2023-05-14,0.93,control,before
T077,2023-05-15,0.93,control,before
T077,2023-05-16,0.93,control,before
T077,2023-05-17,0.93,control,before
T077,2023-05-18,0.93,control,before
T077,2023-05-19,0.93,control,before
T077,2023-05-20,0.93,control,before
T077,2023-05-21,0.93,control,before
T077,2023-05-22,0.93,control,before
T077,2023-05-23,0.93,control,before
T077,2023-05-24,0.93,control,before
T077,2023-05-25,0.93,control,before
T077,2023-05-26,0.93,control,before
T077,2023-05-27,0.93,control,before
T077,2023-05-28,0.93,control,before
T077,2023-05-29,0.93,control,before
T077,2023-05-30,0.93,control,before
T077,2023-05-31,0.93,control,before
T077,2023-06-01,0.92,control,after
T077,2023-06-02,0.92,control,after
T077,2023-06-03,0.92,control,after
T077,2023-06-04,0.92,control,after
T077,2023-06-05,0.92,control,after
T077,2023-06-06,0.92,control,after
T077,2023-06-07,0.92,control,after
T077,2023-06-08,0.92,control,after
T077,2023-06-09,0.92,control,after
T077,2023-06-10,0.92,control,after
T077,2023-06-11,0.92,control,after
T077,2023-06-12,0.92,control,after
T077,2023-06-13,0.92,control,after
T077,2023-06-14,0.92,control,after
T077,2023-06-15,0.92,control,after
T077,2023-06-16,0.92,control,after
T077,2023-06-17,0.92,control,after
T077,2023-06-18,0.92,control,after
T077,2023-06-19,0.92,control,after
T077,2023-06-20,0.92,control,after
T077,2023-06-21,0.92,control,after
T077,2023-06-22,0.92,control,after
T077,2023-06-23,0.92,control,after
T077,2023-06-24,0.92,control,after
T077,2023-06-25,0.92,control,after
T077,2023-06-26,0.92,control,after
T077,2023-06-27,0.92,control,after
T077,2023-06-28,0.92,control,after
T077,2023-06-29,0.92,control,after
T077,2023-06-30,0.92,control,after
T078,2023-05-02,0.93,control,before
T078,2023-05-03,0.93,control,before
T078,2023-05-04,0.93,control,before
T078,2023-05-05,0.93,control,before
T078,2023-05-06,0.93,control,before
T078,2023-05-07,0.93,control,before
T078,2023-05-08,0.93,control,before
T078,2023-05-09,0.93,control,before
T078,2023-05-10,0.93,control,before
T078,2023-05-11,0.93,control,before
T078,2023-05-12,0.93,control,before
T078,2023-05-13,0.93,control,before
T078,2023-05-14,0.93,control,before
T078,2023-05-15,0.93,control,before
T078,2023-05-16,0.93,control,before
T078,2023-05-17,0.93,control,before
T078,2023-05-18,0.93,control,before
T078,2023-05-19,0.93,control,before
T078,2023-05-20,0.93,control,before
T078,2023-05-21,0.93,control,before
T078,2023-05-22,0.93,control,before
T078,2023-05-23,0.93,control,before
T078,2023-05-24,0.93,control,before
T078,2023-05-25,0.93,control,before
T078,2023-05-26,0.93,control,before
T078,2023-05-27,0.93,control,before
T078,2023-05-28,0.93,control,before
T078,2023-05-29,0.93,control,before
T078,2023-05-30,0.93,control,before
T078,2023-05-31,0.93,control,before
T078,2023-06-01,0.92,control,after
T078,2023-06-02,0.92,control,after
T078,2023-06-03,0.92,control,after
T078,2023-06-04,0.92,control,after
T078,2023-06-05,0.92,control,after
T078,2023-06-06,0.92,control,after
T078,2023-06-07,0.92,control,after
T078,2023-06-08,0.92,control,after
T078,2023-06-09,0.92,control,after
T078,2023-06-10,0.92,control,after
T078,2023-06-11,0.92,control,after
T078,2023-06-12,0.92,control,after
T078,2023-06-13,0.92,control,after
T078,2023-06-14,0.92,control,after
